SN,2010,2012,2014
4740,3100,2100,1500
4741,3100,2100,1500
4742,3100,2100,1500
4743,3100,2100,1500
4744,3100,2100,1500
4745,3100,2100,1500
4746,3100,2100,1500
4747,3100,2100,1500
4748,3100,2100,1500
4749,3100,2100,1500
4750,3100,2100,1500
4751,3100,2100,1500
4752,3100,2100,1500
4753,3100,2100,1500
4754,3100,2100,1500
4755,3100,2100,1500
4756,3100,2100,1500
4757,3100,2100,1500
4758,3100,2100,1500
4759,3100,2100,1500
4760,3100,2100,1500
4761,3100,2100,1500
4762,3100,2100,1500
4763,3100,2100,1500
4764,3100,2100,1500
4765,3100,2100,1500
4766,3100,2100,1500
4767,3100,2100,1500
4768,3100,2100,1500
4769,3100,2100,1500
4770,3100,2100,1500
4771,3100,2100,1500
4772,3100,2100,1500
4773,3100,2100,1500
4774,3100,2100,1500
4775,3100,2100,1500
4776,3100,2100,1500
4777,3100,2100,1500
4778,3100,2100,1500
4779,3100,2100,1500
4780,3100,2100,1500
4781,3100,2100,1500
4782,3100,2100,1500
4783,3100,2100,1500
4784,3100,2100,1500
4785,3100,2100,1500
4786,3100,2100,1500
4787,3100,2100,1500
4788,3100,2100,1500
4789,3100,2100,1500
4790,3100,2100,1500
4791,3100,2100,1500
4792,3100,2100,1500
4793,3100,2100,1500
4794,3100,2100,1500
4795,3100,2100,1500
4796,3100,2100,1500
4797,3100,2100,1500
4798,3100,2100,1500
4799,3100,2100,1500
4800,3100,2100,1500
4801,3100,2100,1500
4802,3100,2083,1500
4803,3000,2081,1500
4804,3000,2081,1500
4805,3000,2059,1500
4806,3000,2059,1500
4807,3000,2059,1500
4808,3000,2059,1500
4809,3000,2059,1500
4810,3000,2059,1500
4811,3000,2059,1500
4812,3000,2059,1500
4813,3000,2052,1500
4814,3000,2052,1500
4815,3000,2052,1500
4816,3000,2052,1500
4817,3000,2044,1500
4818,3000,2044,1500
4819,3000,2037,1500
4820,3000,2037,1500
4821,3000,2015,1500
4822,3000,2015,1500
4823,3000,2015,1500
4824,3000,2015,1500
4825,3000,2008,1500
4826,3000,2008,1500
4827,3000,2000,1500
4828,3000,2000,1500
4829,3000,2000,1500
4830,3000,2000,1500
4831,3000,2000,1500
4832,3000,2000,1500
4833,3000,2000,1500
4834,3000,2000,1500
4835,3000,2000,1500
4836,3000,2000,1500
4837,3000,2000,1500
4838,3000,2000,1500
4839,3000,2000,1500
4840,3000,2000,1500
4841,3000,2000,1500
4842,3000,2000,1500
4843,3000,2000,1500
4844,3000,2000,1500
4845,3000,2000,1500
4846,3000,2000,1500
4847,3000,2000,1500
4848,3000,2000,1500
4849,3000,2000,1500
4850,3000,2000,1500
4851,3000,2000,1500
4852,3000,2000,1500
4853,3000,2000,1500
4854,3000,2000,1500
4855,3000,2000,1500
4856,3000,2000,1500
4857,3000,2000,1500
4858,3000,2000,1500
4859,3000,2000,1500
4860,3000,2000,1500
4861,3000,2000,1500
4862,3000,2000,1500
4863,3000,2000,1500
4864,3000,2000,1500
4865,3000,2000,1500
4866,3000,2000,1500
4867,3000,2000,1500
4868,3000,2000,1500
4869,3000,2000,1500
4870,3000,2000,1500
4871,3000,2000,1500
4872,3000,2000,1500
4873,3000,2000,1500
4874,3000,2000,1500
4875,3000,2000,1500
4876,3000,2000,1500
4877,3000,2000,1500
4878,3000,2000,1500
4879,3000,2000,1500
4880,3000,2000,1500
4881,2900,2000,1500
4882,2900,2000,1500
4883,2900,2000,1500
4884,2900,2000,1500
4885,2900,2000,1500
4886,2900,2000,1500
4887,2900,2000,1500
4888,2900,2000,1500
4889,2900,2000,1500
4890,2900,2000,1500
4891,2900,2000,1500
4892,2900,2000,1500
4893,2900,2000,1500
4894,2900,2000,1500
4895,2900,2000,1500
4896,2900,2000,1500
4897,2900,2000,1500
4898,2900,2000,1500
4899,2900,2000,1500
4900,2900,2000,1500
4901,2900,2000,1500
4902,2900,2000,1500
4903,2900,2000,1500
4904,2900,2000,1500
4905,2900,2000,1500
4906,2900,2000,1500
4907,2900,2000,1500
4908,2900,2000,1500
4909,2900,2000,1500
4910,2900,2000,1500
4911,2900,2000,1500
4912,2900,2000,1500
4913,2900,2000,1500
4914,2900,2000,1500
4915,2900,2000,1500
4916,2900,2000,1500
4917,2900,2000,1500
4918,2900,2000,1500
4919,2900,2000,1500
4920,2900,2000,1500
4921,2900,2000,1500
4922,2900,2000,1493
4923,2900,2000,1484
4924,2900,2000,1475
4925,2900,2000,1466
4926,2900,2000,1456
4927,2900,2000,1447
4928,2900,2000,1438
4929,2900,2000,1429
4930,2900,2000,1419
4931,2900,2000,1410
4932,2900,2000,1401
4933,2900,2000,1400
4934,2900,2000,1400
4935,2900,2000,1400
4936,2900,2000,1400
4937,2900,2000,1400
4938,2900,2000,1400
4939,2900,1986,1400
4940,2900,1986,1400
4941,2900,1979,1400
4942,2900,1979,1400
4943,2900,1971,1400
4944,2900,1971,1400
4945,2900,1928,1400
4946,2900,1928,1400
4947,2900,1928,1400
4948,2900,1928,1400
4949,2900,1928,1400
4950,2900,1928,1400
4951,2900,1920,1400
4952,2900,1920,1400
4953,2900,1900,1400
4954,2900,1900,1400
4955,2900,1900,1400
4956,2900,1900,1400
4957,2900,1900,1400
4958,2900,1900,1400
4959,2900,1900,1400
4960,2900,1900,1400
4961,2900,1900,1400
4962,2900,1900,1400
4963,2900,1900,1400
4964,2900,1900,1400
4965,2900,1900,1400
4966,2900,1900,1400
4967,2900,1900,1400
4968,2900,1900,1400
4969,2800,1900,1400
4970,2800,1900,1400
4971,2800,1900,1400
4972,2800,1900,1400
4973,2800,1900,1400
4974,2800,1900,1400
4975,2800,1900,1400
4976,2800,1900,1400
4977,2800,1900,1400
4978,2800,1900,1400
4979,2800,1900,1400
4980,2800,1900,1400
4981,2800,1900,1400
4982,2800,1900,1400
4983,2800,1900,1400
4984,2800,1900,1400
4985,2800,1900,1400
4986,2800,1900,1400
4987,2800,1900,1400
4988,2800,1900,1400
4989,2800,1900,1400
4990,2800,1900,1400
4991,2800,1900,1400
4992,2800,1900,1400
4993,2800,1900,1400
4994,2800,1900,1400
4995,2800,1900,1400
4996,2800,1900,1400
4997,2800,1900,1400
4998,2800,1900,1400
4999,2800,1900,1400
5000,2800,1900,1400
5001,2800,1900,1400
5002,2800,1900,1400
5003,2800,1900,1400
5004,2800,1900,1400
5005,2800,1900,1400
5006,2800,1900,1400
5007,2800,1900,1400
5008,2800,1900,1400
5009,2800,1900,1400
5010,2800,1900,1400
5011,2800,1900,1400
5012,2800,1900,1400
5013,2800,1900,1400
5014,2800,1900,1400
5015,2800,1900,1400
5016,2800,1900,1400
5017,2800,1900,1400
5018,2800,1900,1400
5019,2800,1900,1400
5020,2800,1900,1400
5021,2800,1900,1400
5022,2800,1900,1400
5023,2800,1900,1400
5024,2800,1900,1400
5025,2800,1900,1400
5026,2800,1900,1400
5027,2800,1900,1400
5028,2800,1900,1400
5029,2800,1900,1400
5030,2800,1900,1400
5031,2800,1900,1400
5032,2800,1900,1400
5033,2800,1900,1400
5034,2800,1900,1400
5035,2800,1900,1400
5036,2800,1900,1400
5037,2800,1900,1400
5038,2800,1900,1400
5039,2800,1900,1400
5040,2800,1900,1400
5041,2800,1900,1400
5042,2700,1900,1400
5043,2700,1900,1400
5044,2700,1900,1400
5045,2700,1900,1400
5046,2700,1900,1400
5047,2700,1900,1400
5048,2700,1900,1400
5049,2700,1900,1400
5050,2700,1900,1400
5051,2700,1900,1400
5052,2700,1900,1400
5053,2700,1900,1400
5054,2700,1900,1400
5055,2700,1900,1400
5056,2700,1900,1400
5057,2700,1900,1400
5058,2700,1900,1400
5059,2700,1900,1400
5060,2700,1900,1400
5061,2700,1900,1400
5062,2700,1900,1400
5063,2700,1900,1400
5064,2700,1900,1400
5065,2700,1900,1400
5066,2700,1900,1400
5067,2700,1900,1392
5068,2700,1900,1383
5069,2700,1898,1373
5070,2700,1898,1364
5071,2700,1891,1355
5072,2700,1891,1346
5073,2700,1884,1336
5074,2700,1884,1327
5075,2700,1884,1318
5076,2700,1884,1309
5077,2700,1884,1300
5078,2700,1884,1300
5079,2700,1840,1300
5080,2700,1840,1300
5081,2700,1840,1300
5082,2700,1840,1300
5083,2700,1840,1300
5084,2700,1840,1300
5085,2700,1840,1300
5086,2700,1840,1300
5087,2700,1840,1300
5088,2700,1840,1300
5089,2700,1840,1300
5090,2700,1840,1300
5091,2700,1830,1300
5092,2700,1825,1300
5093,2700,1825,1300
5094,2700,1818,1300
5095,2700,1818,1300
5096,2700,1811,1300
5097,2700,1811,1300
5098,2700,1811,1300
5099,2700,1811,1300
5100,2700,1800,1300
5101,2700,1800,1300
5102,2700,1800,1300
5103,2700,1800,1300
5104,2700,1800,1300
5105,2700,1800,1300
5106,2700,1800,1300
5107,2700,1800,1300
5108,2700,1800,1300
5109,2700,1800,1300
5110,2700,1800,1300
5111,2700,1800,1300
5112,2700,1800,1300
5113,2700,1800,1300
5114,2700,1800,1300
5115,2700,1800,1300
5116,2700,1800,1300
5117,2600,1800,1300
5118,2600,1800,1300
5119,2600,1800,1300
5120,2600,1800,1300
5121,2600,1800,1300
5122,2600,1800,1300
5123,2600,1800,1300
5124,2600,1800,1300
5125,2600,1800,1300
5126,2600,1800,1300
5127,2600,1800,1300
5128,2600,1800,1300
5129,2600,1800,1300
5130,2600,1800,1300
5131,2600,1800,1300
5132,2600,1800,1300
5133,2600,1800,1300
5134,2600,1800,1300
5135,2600,1800,1300
5136,2600,1800,1300
5137,2600,1800,1300
5138,2600,1800,1300
5139,2600,1800,1300
5140,2600,1800,1300
5141,2600,1800,1300
5142,2600,1800,1300
5143,2600,1800,1300
5144,2600,1800,1300
5145,2600,1800,1300
5146,2600,1800,1300
5147,2600,1800,1300
5148,2600,1800,1300
5149,2600,1800,1300
5150,2600,1800,1300
5151,2600,1800,1300
5152,2600,1800,1300
5153,2600,1800,1300
5154,2600,1800,1300
5155,2600,1800,1300
5156,2600,1800,1300
5157,2600,1800,1300
5158,2600,1800,1300
5159,2600,1800,1300
5160,2600,1800,1300
5161,2600,1800,1300
5162,2600,1800,1300
5163,2600,1800,1300
5164,2600,1800,1300
5165,2600,1800,1300
5166,2600,1800,1300
5167,2600,1800,1300
5168,2600,1800,1300
5169,2600,1800,1300
5170,2600,1800,1300
5171,2600,1800,1300
5172,2600,1800,1300
5173,2600,1800,1300
5174,2600,1800,1300
5175,2600,1800,1300
5176,2600,1800,1300
5177,2600,1800,1300
5178,2600,1800,1300
5179,2600,1800,1300
5180,2600,1800,1300
5181,2600,1800,1300
5182,2600,1800,1300
5183,2600,1800,1300
5184,2600,1800,1300
5185,2600,1800,1300
5186,2600,1800,1300
5187,2600,1800,1300
5188,2600,1800,1300
5189,2600,1800,1300
5190,2600,1800,1300
5191,2600,1800,1300
5192,2600,1800,1300
5193,2600,1800,1300
5194,2600,1800,1300
5195,2600,1800,1300
5196,2600,1800,1300
5197,2600,1800,1300
5198,2600,1800,1300
5199,2600,1800,1300
5200,2600,1800,1300
5201,2600,1800,1300
5202,2600,1800,1300
5203,2600,1800,1300
5204,2600,1800,1300
5205,2600,1800,1300
5206,2600,1796,1300
5207,2600,1796,1300
5208,2600,1796,1300
5209,2600,1796,1300
5210,2600,1796,1300
5211,2600,1796,1300
5212,2600,1789,1300
5213,2600,1789,1300
5214,2500,1789,1300
5215,2500,1789,1300
5216,2500,1767,1300
5217,2500,1752,1300
5218,2500,1752,1300
5219,2500,1752,1300
5220,2500,1752,1300
5221,2500,1752,1300
5222,2500,1752,1300
5223,2500,1752,1300
5224,2500,1752,1300
5225,2500,1752,1300
5226,2500,1752,1300
5227,2500,1745,1300
5228,2500,1745,1300
5229,2500,1738,1300
5230,2500,1738,1300
5231,2500,1723,1300
5232,2500,1723,1300
5233,2500,1720,1300
5234,2500,1716,1300
5235,2500,1716,1300
5236,2500,1716,1300
5237,2500,1716,1300
5238,2500,1709,1300
5239,2500,1709,1300
5240,2500,1709,1300
5241,2500,1709,1300
5242,2500,1709,1300
5243,2500,1709,1300
5244,2500,1700,1300
5245,2500,1700,1300
5246,2500,1700,1300
5247,2500,1700,1300
5248,2500,1700,1300
5249,2500,1700,1300
5250,2500,1700,1300
5251,2500,1700,1300
5252,2500,1700,1300
5253,2500,1700,1300
5254,2500,1700,1300
5255,2500,1700,1300
5256,2500,1700,1300
5257,2500,1700,1300
5258,2500,1700,1300
5259,2500,1700,1300
5260,2500,1700,1300
5261,2500,1700,1300
5262,2500,1700,1300
5263,2500,1700,1300
5264,2500,1700,1300
5265,2500,1700,1300
5266,2500,1700,1300
5267,2500,1700,1300
5268,2500,1700,1300
5269,2500,1700,1300
5270,2500,1700,1300
5271,2500,1700,1300
5272,2500,1700,1300
5273,2500,1700,1300
5274,2500,1700,1300
5275,2500,1700,1300
5276,2500,1700,1300
5277,2500,1700,1300
5278,2500,1700,1300
5279,2500,1700,1300
5280,2500,1700,1300
5281,2500,1700,1300
5282,2500,1700,1300
5283,2400,1700,1300
5284,2400,1700,1300
5285,2400,1700,1300
5286,2400,1700,1300
5287,2400,1700,1300
5288,2400,1700,1300
5289,2400,1700,1300
5290,2400,1700,1300
5291,2400,1700,1300
5292,2400,1700,1300
5293,2400,1700,1300
5294,2400,1700,1300
5295,2400,1700,1300
5296,2400,1700,1300
5297,2400,1700,1300
5298,2400,1700,1300
5299,2400,1700,1300
5300,2400,1700,1300
5301,2400,1700,1300
5302,2400,1700,1300
5303,2400,1700,1300
5304,2400,1700,1300
5305,2400,1700,1300
5306,2400,1700,1300
5307,2400,1700,1300
5308,2400,1700,1300
5309,2400,1700,1300
5310,2400,1700,1300
5311,2400,1700,1300
5312,2400,1700,1300
5313,2400,1700,1300
5314,2400,1700,1300
5315,2400,1700,1300
5316,2400,1700,1300
5317,2400,1700,1300
5318,2400,1700,1300
5319,2400,1700,1300
5320,2400,1700,1300
5321,2400,1700,1300
5322,2400,1700,1300
5323,2400,1700,1300
5324,2400,1700,1300
5325,2400,1700,1300
5326,2400,1700,1300
5327,2400,1700,1300
5328,2400,1700,1300
5329,2400,1700,1300
5330,2400,1700,1300
5331,2400,1700,1300
5332,2400,1700,1300
5333,2400,1700,1300
5334,2400,1700,1300
5335,2400,1700,1300
5336,2400,1700,1300
5337,2400,1700,1300
5338,2400,1700,1300
5339,2400,1700,1300
5340,2400,1700,1300
5341,2400,1700,1300
5342,2400,1700,1300
5343,2400,1700,1300
5344,2400,1700,1300
5345,2400,1700,1300
5346,2400,1700,1300
5347,2400,1700,1300
5348,2400,1700,1300
5349,2400,1700,1300
5350,2400,1700,1300
5351,2400,1700,1300
5352,2400,1700,1300
5353,2400,1700,1300
5354,2400,1700,1300
5355,2400,1700,1300
5356,2400,1700,1300
5357,2400,1700,1300
5358,2400,1700,1300
5359,2400,1700,1300
5360,2400,1700,1300
5361,2400,1700,1300
5362,2400,1700,1300
5363,2400,1700,1300
5364,2400,1700,1300
5365,2400,1700,1300
5366,2400,1700,1300
5367,2400,1700,1300
5368,2400,1679,1300
5369,2400,1679,1300
5370,2400,1665,1300
5371,2400,1665,1300
5372,2400,1650,1300
5373,2400,1650,1300
5374,2400,1650,1300
5375,2400,1650,1300
5376,2400,1643,1300
5377,2400,1643,1300
5378,2400,1621,1300
5379,2400,1621,1300
5380,2400,1621,1300
5381,2400,1621,1300
5382,2400,1621,1300
5383,2400,1621,1300
5384,2300,1606,1300
5385,2300,1606,1300
5386,2300,1600,1300
5387,2300,1600,1300
5388,2300,1600,1300
5389,2300,1600,1300
5390,2300,1600,1300
5391,2300,1600,1300
5392,2300,1600,1300
5393,2300,1600,1300
5394,2300,1600,1300
5395,2300,1600,1300
5396,2300,1600,1300
5397,2300,1600,1300
5398,2300,1600,1300
5399,2300,1600,1300
5400,2300,1600,1300
5401,2300,1600,1300
5402,2300,1600,1300
5403,2300,1600,1300
5404,2300,1600,1300
5405,2300,1600,1300
5406,2300,1600,1300
5407,2300,1600,1300
5408,2300,1600,1300
5409,2300,1600,1300
5410,2300,1600,1300
5411,2300,1600,1300
5412,2300,1600,1300
5413,2300,1600,1300
5414,2300,1600,1300
5415,2300,1600,1300
5416,2300,1600,1300
5417,2300,1600,1300
5418,2300,1600,1300
5419,2300,1600,1300
5420,2300,1600,1300
5421,2300,1600,1300
5422,2300,1600,1300
5423,2300,1600,1300
5424,2300,1600,1300
5425,2300,1600,1300
5426,2300,1600,1300
5427,2300,1600,1300
5428,2300,1600,1300
5429,2300,1600,1300
5430,2300,1600,1300
5431,2300,1600,1300
5432,2300,1600,1300
5433,2300,1600,1300
5434,2300,1600,1300
5435,2300,1600,1300
5436,2300,1600,1300
5437,2300,1600,1300
5438,2300,1600,1300
5439,2300,1600,1300
5440,2300,1600,1300
5441,2300,1600,1300
5442,2300,1600,1300
5443,2300,1600,1300
5444,2300,1600,1300
5445,2300,1600,1300
5446,2300,1600,1300
5447,2300,1600,1300
5448,2300,1600,1300
5449,2300,1600,1300
5450,2300,1600,1300
5451,2300,1600,1300
5452,2300,1600,1299
5453,2300,1600,1290
5454,2300,1600,1281
5455,2300,1600,1272
5456,2300,1600,1262
5457,2300,1600,1253
5458,2300,1600,1244
5459,2300,1600,1235
5460,2300,1600,1225
5461,2300,1600,1216
5462,2300,1600,1207
5463,2300,1600,1200
5464,2300,1600,1200
5465,2300,1600,1200
5466,2300,1600,1200
5467,2300,1600,1200
5468,2300,1600,1200
5469,2300,1600,1200
5470,2300,1600,1200
5471,2300,1600,1200
5472,2300,1600,1200
5473,2300,1600,1200
5474,2300,1600,1200
5475,2300,1600,1200
5476,2300,1600,1200
5477,2300,1600,1200
5478,2300,1600,1200
5479,2300,1600,1200
5480,2300,1600,1200
5481,2300,1600,1200
5482,2300,1600,1200
5483,2300,1600,1200
5484,2300,1600,1200
5485,2300,1600,1200
5486,2300,1600,1200
5487,2300,1600,1200
5488,2300,1600,1200
5489,2300,1600,1200
5490,2300,1600,1200
5491,2300,1600,1200
5492,2300,1600,1200
5493,2200,1600,1200
5494,2200,1600,1200
5495,2200,1600,1200
5496,2200,1600,1200
5497,2200,1600,1200
5498,2200,1599,1200
5499,2200,1599,1200
5500,2200,1577,1200
5501,2200,1577,1200
5502,2200,1570,1200
5503,2200,1570,1200
5504,2200,1548,1200
5505,2200,1548,1200
5506,2200,1533,1200
5507,2200,1533,1200
5508,2200,1520,1200
5509,2200,1510,1200
5510,2200,1500,1200
5511,2200,1500,1200
5512,2200,1500,1200
5513,2200,1500,1200
5514,2200,1500,1200
5515,2200,1500,1200
5516,2200,1500,1200
5517,2200,1500,1200
5518,2200,1500,1200
5519,2200,1500,1200
5520,2200,1500,1200
5521,2200,1500,1200
5522,2200,1500,1200
5523,2200,1500,1200
5524,2200,1500,1200
5525,2200,1500,1200
5526,2200,1500,1200
5527,2200,1500,1200
5528,2200,1500,1200
5529,2200,1500,1200
5530,2200,1500,1200
5531,2200,1500,1200
5532,2200,1500,1200
5533,2200,1500,1200
5534,2200,1500,1200
5535,2200,1500,1200
5536,2200,1500,1200
5537,2200,1500,1200
5538,2200,1500,1200
5539,2200,1500,1200
5540,2200,1500,1200
5541,2200,1500,1200
5542,2200,1500,1200
5543,2200,1500,1200
5544,2200,1500,1200
5545,2200,1500,1200
5546,2200,1500,1200
5547,2200,1500,1200
5548,2200,1500,1200
5549,2200,1500,1200
5550,2200,1500,1200
5551,2200,1500,1200
5552,2200,1500,1200
5553,2200,1500,1200
5554,2200,1500,1200
5555,2200,1500,1200
5556,2200,1500,1200
5557,2200,1500,1200
5558,2200,1500,1200
5559,2200,1500,1200
5560,2200,1500,1200
5561,2200,1500,1200
5562,2200,1500,1200
5563,2200,1500,1200
5564,2200,1500,1200
5565,2200,1500,1200
5566,2200,1500,1200
5567,2200,1500,1200
5568,2200,1500,1200
5569,2200,1500,1200
5570,2200,1500,1200
5571,2200,1500,1200
5572,2200,1500,1200
5573,2200,1500,1200
5574,2200,1500,1200
5575,2200,1500,1200
5576,2200,1500,1200
5577,2200,1500,1200
5578,2200,1500,1200
5579,2200,1500,1200
5580,2200,1500,1200
5581,2200,1500,1200
5582,2200,1500,1200
5583,2200,1500,1200
5584,2200,1500,1200
5585,2200,1500,1200
5586,2200,1500,1200
5587,2200,1500,1200
5588,2200,1500,1200
5589,2200,1500,1200
5590,2200,1500,1200
5591,2200,1500,1200
5592,2200,1500,1200
5593,2200,1500,1200
5594,2200,1500,1200
5595,2200,1500,1200
5596,2200,1500,1200
5597,2200,1500,1200
5598,2200,1500,1200
5599,2200,1500,1200
5600,2200,1500,1200
5601,2200,1500,1200
5602,2200,1500,1200
5603,2200,1500,1200
5604,2200,1500,1200
5605,2200,1500,1200
5606,2200,1500,1200
5607,2100,1500,1200
5608,2100,1500,1200
5609,2100,1500,1200
5610,2100,1500,1200
5611,2100,1500,1200
5612,2100,1500,1200
5613,2100,1500,1200
5614,2100,1500,1200
5615,2100,1500,1200
5616,2100,1500,1200
5617,2100,1500,1200
5618,2100,1500,1200
5619,2100,1500,1200
5620,2100,1500,1200
5621,2100,1500,1200
5622,2100,1500,1200
5623,2100,1500,1200
5624,2100,1500,1200
5625,2100,1500,1200
5626,2100,1500,1200
5627,2100,1500,1200
5628,2100,1500,1200
5629,2100,1500,1200
5630,2100,1500,1200
5631,2100,1500,1200
5632,2100,1500,1200
5633,2100,1500,1200
5634,2100,1500,1200
5635,2100,1500,1200
5636,2100,1500,1200
5637,2100,1500,1200
5638,2100,1500,1200
5639,2100,1500,1200
5640,2100,1500,1200
5641,2100,1500,1200
5642,2100,1500,1200
5643,2100,1500,1200
5644,2100,1490,1200
5645,2100,1490,1200
5646,2100,1475,1200
5647,2100,1475,1200
5648,2100,1450,1200
5649,2100,1438,1200
5650,2100,1438,1200
5651,2100,1433,1200
5652,2100,1433,1200
5653,2100,1410,1200
5654,2100,1410,1200
5655,2100,1400,1200
5656,2100,1400,1200
5657,2100,1400,1200
5658,2100,1400,1200
5659,2100,1400,1200
5660,2100,1400,1200
5661,2100,1400,1200
5662,2100,1400,1200
5663,2100,1400,1200
5664,2100,1400,1200
5665,2100,1400,1200
5666,2100,1400,1200
5667,2100,1400,1200
5668,2100,1400,1200
5669,2100,1400,1200
5670,2100,1400,1200
5671,2100,1400,1200
5672,2100,1400,1200
5673,2100,1400,1200
5674,2100,1400,1200
5675,2100,1400,1200
5676,2100,1400,1200
5677,2100,1400,1200
5678,2100,1400,1200
5679,2100,1400,1200
5680,2100,1400,1200
5681,2100,1400,1200
5682,2100,1400,1200
5683,2100,1400,1200
5684,2100,1400,1200
5685,2100,1400,1200
5686,2100,1400,1200
5687,2100,1400,1200
5688,2100,1400,1200
5689,2100,1400,1200
5690,2100,1400,1200
5691,2100,1400,1200
5692,2100,1400,1200
5693,2100,1400,1200
5694,2100,1400,1200
5695,2100,1400,1200
5696,2100,1400,1200
5697,2100,1400,1200
5698,2100,1400,1200
5699,2100,1400,1200
5700,2100,1400,1200
5701,2100,1400,1200
5702,2100,1400,1200
5703,2100,1400,1200
5704,2100,1400,1200
5705,2100,1400,1200
5706,2100,1400,1200
5707,2100,1400,1200
5708,2100,1400,1200
5709,2100,1400,1200
5710,2100,1400,1200
5711,2100,1400,1200
5712,2100,1400,1200
5713,2100,1400,1200
5714,2100,1400,1200
5715,2100,1400,1200
5716,2100,1400,1200
5717,2100,1400,1200
5718,2000,1400,1200
5719,2000,1400,1200
5720,2000,1400,1200
5721,2000,1400,1200
5722,2000,1400,1200
5723,2000,1400,1200
5724,2000,1400,1200
5725,2000,1400,1200
5726,2000,1400,1200
5727,2000,1400,1200
5728,2000,1400,1200
5729,2000,1400,1200
5730,2000,1400,1200
5731,2000,1400,1200
5732,2000,1400,1200
5733,2000,1400,1200
5734,2000,1400,1200
5735,2000,1400,1200
5736,2000,1400,1200
5737,2000,1400,1200
5738,2000,1400,1200
5739,2000,1400,1200
5740,2000,1400,1200
5741,2000,1400,1200
5742,2000,1400,1200
5743,2000,1400,1200
5744,2000,1400,1200
5745,2000,1400,1200
5746,2000,1400,1200
5747,2000,1400,1200
5748,2000,1400,1200
5749,2000,1400,1200
5750,2000,1400,1200
5751,2000,1400,1200
5752,2000,1400,1200
5753,2000,1400,1200
5754,2000,1400,1200
5755,2000,1400,1200
5756,2000,1400,1200
5757,2000,1400,1200
5758,2000,1400,1200
5759,2000,1400,1200
5760,2000,1400,1200
5761,2000,1400,1200
5762,2000,1400,1200
5763,2000,1400,1200
5764,2000,1400,1200
5765,2000,1400,1200
5766,2000,1400,1200
5767,2000,1400,1200
5768,2000,1400,1200
5769,2000,1400,1200
5770,2000,1400,1200
5771,2000,1400,1200
5772,2000,1400,1200
5773,2000,1400,1200
5774,2000,1400,1200
5775,2000,1400,1200
5776,2000,1400,1200
5777,2000,1400,1200
5778,2000,1400,1200
5779,2000,1400,1200
5780,2000,1400,1200
5781,2000,1400,1200
5782,2000,1400,1200
5783,2000,1400,1200
5784,2000,1400,1200
5785,2000,1400,1200
5786,2000,1400,1200
5787,2000,1400,1200
5788,2000,1400,1200
5789,2000,1400,1200
5790,2000,1400,1200
5791,2000,1400,1200
5792,2000,1400,1200
5793,2000,1400,1200
5794,2000,1400,1200
5795,2000,1400,1200
5796,2000,1400,1200
5797,2000,1400,1200
5798,2000,1400,1200
5799,2000,1400,1200
5800,2000,1400,1200
5801,2000,1400,1200
5802,2000,1400,1200
5803,2000,1400,1200
5804,2000,1400,1200
5805,2000,1400,1200
5806,2000,1400,1200
5807,1900,1383,1200
5808,1900,1350,1200
5809,1900,1333,1200
5810,1900,1300,1200
5811,1900,1300,1200
5812,1900,1300,1200
5813,1900,1300,1200
5814,1900,1300,1200
5815,1900,1300,1200
5816,1900,1300,1200
5817,1900,1300,1200
5818,1900,1300,1200
5819,1900,1300,1200
5820,1900,1300,1200
5821,1900,1300,1200
5822,1900,1300,1200
5823,1900,1300,1200
5824,1900,1300,1200
5825,1900,1300,1200
5826,1900,1300,1200
5827,1900,1300,1200
5828,1900,1300,1200
5829,1900,1300,1200
5830,1900,1300,1200
5831,1900,1300,1200
5832,1900,1300,1200
5833,1900,1300,1200
5834,1900,1300,1200
5835,1900,1300,1200
5836,1900,1300,1200
5837,1900,1300,1200
5838,1900,1300,1200
5839,1900,1300,1200
5840,1900,1300,1200
5841,1900,1300,1200
5842,1900,1300,1200
5843,1900,1300,1200
5844,1900,1300,1198
5845,1900,1300,1188
5846,1900,1300,1179
5847,1900,1300,1170
5848,1900,1300,1161
5849,1900,1300,1152
5850,1900,1300,1142
5851,1900,1300,1133
5852,1900,1300,1124
5853,1900,1300,1115
5854,1900,1300,1105
5855,1900,1300,1100
5856,1900,1300,1100
5857,1900,1300,1100
5858,1900,1300,1100
5859,1900,1300,1100
5860,1900,1300,1100
5861,1900,1300,1100
5862,1900,1300,1100
5863,1900,1300,1100
5864,1900,1300,1100
5865,1900,1300,1100
5866,1900,1300,1100
5867,1900,1300,1100
5868,1900,1300,1100
5869,1900,1300,1100
5870,1900,1300,1100
5871,1900,1300,1100
5872,1900,1300,1100
5873,1900,1300,1100
5874,1900,1300,1100
5875,1900,1300,1100
5876,1900,1300,1100
5877,1900,1300,1100
5878,1900,1300,1100
5879,1900,1300,1100
5880,1900,1300,1100
5881,1900,1300,1100
5882,1900,1300,1100
5883,1900,1300,1100
5884,1900,1300,1100
5885,1900,1300,1100
5886,1900,1300,1100
5887,1900,1300,1100
5888,1900,1300,1100
5889,1900,1300,1100
5890,1900,1300,1100
5891,1900,1300,1100
5892,1800,1300,1100
5893,1800,1300,1100
5894,1800,1300,1100
5895,1800,1300,1100
5896,1800,1300,1100
5897,1800,1300,1100
5898,1800,1300,1100
5899,1800,1300,1100
5900,1800,1300,1100
5901,1800,1300,1100
5902,1800,1300,1100
5903,1800,1300,1100
5904,1800,1300,1100
